PROJECT	SAMPLE	PATH	TYPE
786	CHSA8926						/nfs/cancer_trk0024/00000085/267260.bam		bam
786	CHSA8926						/nfs/cancer_trk0004/00000016/267261.bam.bai	bam bai
786	CL-11							/nfs/cancer_trk0010/00000035/200609.bam		bam
786	CL-11							/nfs/cancer_trk0006/00000021/200610.bam.bai	bam bai
786	CL-34							/nfs/cancer_trk0045/00000167/559392.bam		bam
786	CL-34							/nfs/cancer_trk0045/00000167/559391.bam.bai	bam bai
786	CL-40							/nfs/cancer_trk0024/00000085/267248.bam		bam
786	CL-40							/nfs/cancer_trk0014/00000051/267249.bam.bai	bam bai
786	CMK							/nfs/cancer_trk0028/00000098/307991.bam		bam
786	CMK							/nfs/cancer_trk0002/00000008/307992.bam.bai	bam bai
786	CML-T1							/nfs/cancer_trk0025/00000090/274962.bam		bam
786	CML-T1							/nfs/cancer_trk0004/00000016/274963.bam.bai	bam bai
786	COLO-684						/nfs/cancer_trk0010/00000033/108491.bam		bam
786	COLO-684						/nfs/cancer_trk0009/00000027/108492.bam.bai	bam bai
786	COLO-783						/nfs/cancer_trk0010/00000031/274465.bam		bam
786	COLO-783						/nfs/cancer_trk0005/00000017/274466.bam.bai	bam bai
786	COLO-829-BL						/nfs/cancer_trk0011/00000036/111010.bam		bam
786	COLO-829-BL						/nfs/cancer_trk0002/00000008/111011.bam.bai	bam bai
786	COR-L279						/nfs/cancer_trk0025/00000089/274489.bam		bam
786	COR-L279						/nfs/cancer_trk0005/00000017/274490.bam.bai	bam bai
786	COR-L303						/nfs/cancer_trk0025/00000089/274493.bam		bam
786	COR-L303						/nfs/cancer_trk0005/00000017/274494.bam.bai	bam bai
786	COR-L311						/nfs/cancer_trk0005/00000017/274455.bam		bam
786	COR-L311						/nfs/cancer_trk0004/00000016/274456.bam.bai	bam bai
786	COR-L32							/nfs/cancer_trk0024/00000085/267262.bam		bam
786	COR-L32							/nfs/cancer_trk0015/00000052/267263.bam.bai	bam bai
786	COR-L321						/nfs/cancer_trk0024/00000085/267264.bam		bam
786	COR-L321						/nfs/cancer_trk0015/00000052/267265.bam.bai	bam bai
786	COR-L95							/nfs/cancer_trk0027/00000095/308312.bam		bam
786	COR-L95							/nfs/cancer_trk0001/00000005/308313.bam.bai	bam bai
786	CP50-EBV						/nfs/cancer_trk0011/00000036/111046.bam		bam
786	CP50-EBV						/nfs/cancer_trk0002/00000007/111047.bam.bai	bam bai
786	CP66-EBV						/nfs/cancer_trk0011/00000036/111002.bam		bam
786	CP66-EBV						/nfs/cancer_trk0002/00000008/111003.bam.bai	bam bai
786	CRO-AP3							/nfs/cancer_trk0050/00000191/863078.bam		bam
786	CRO-AP3							/nfs/cancer_trk0050/00000191/863079.bam.bai	bam bai
786	CS1							/nfs/cancer_trk0024/00000085/267250.bam		bam
786	CS1							/nfs/cancer_trk0004/00000016/267251.bam.bai	bam bai
786	CW-2							/nfs/cancer_trk0010/00000031/106391.bam		bam
786	CW-2							/nfs/cancer_trk0002/00000008/106392.bam.bai	bam bai
786	D-245MG							/nfs/cancer_trk0002/00000008/109448.bam		bam
786	D-245MG							/nfs/cancer_trk0002/00000008/109449.bam.bai	bam bai
786	D-423MG							/nfs/cancer_trk0025/00000089/274523.bam		bam
786	D-423MG							/nfs/cancer_trk0005/00000017/274524.bam.bai	bam bai
786	D-566MG							/nfs/cancer_trk0007/00000024/133780.bam		bam
786	D-566MG							/nfs/cancer_trk0002/00000008/133781.bam.bai	bam bai
786	DB							/nfs/cancer_trk0011/00000036/109444.bam		bam
786	DB							/nfs/cancer_trk0002/00000008/109445.bam.bai	bam bai
786	Detroit562						/nfs/cancer_trk0011/00000037/106377.bam		bam
786	Detroit562						/nfs/cancer_trk0002/00000008/106378.bam.bai	bam bai
786	DIFI							/nfs/cancer_trk0003/00000010/284084.bam		bam
786	DIFI							/nfs/cancer_trk0002/00000007/284085.bam.bai	bam bai
786	DMS-114							/nfs/cancer_trk0013/00000046/133778.bam		bam
786	DMS-114							/nfs/cancer_trk0004/00000012/133779.bam.bai	bam bai
786	DMS-273							/nfs/cancer_trk0003/00000010/193650.bam		bam
786	DMS-273							/nfs/cancer_trk0003/00000010/193651.bam.bai	bam bai
786	DMS-79							/nfs/cancer_trk0045/00000167/559400.bam		bam
786	DMS-79							/nfs/cancer_trk0045/00000167/559399.bam.bai	bam bai
786	DND-41							/nfs/cancer_trk0006/00000020/193610.bam		bam
786	DND-41							/nfs/cancer_trk0003/00000010/193611.bam.bai	bam bai
786	DOK							/nfs/cancer_trk0011/00000037/106399.bam		bam
786	DOK							/nfs/cancer_trk0004/00000012/106400.bam.bai	bam bai
786	DOV13							/nfs/cancer_trk0024/00000086/307945.bam		bam
786	DOV13							/nfs/cancer_trk0001/00000005/307946.bam.bai	bam bai
786	DSH1							/nfs/cancer_trk0012/team78/00000042/108471.bam	bam
786	DSH1							/nfs/cancer_trk0009/00000027/108472.bam.bai	bam bai
786	DU-145							/nfs/cancer_trk0011/00000036/109450.bam		bam
786	DU-145							/nfs/cancer_trk0002/00000008/109451.bam.bai	bam bai
786	EA-hy926						/nfs/cancer_trk0003/00000010/193670.bam		bam
786	EA-hy926						/nfs/cancer_trk0003/00000010/193671.bam.bai	bam bai
786	EBC-1							/nfs/cancer_trk0003/00000010/193606.bam		bam
786	EBC-1							/nfs/cancer_trk0002/00000007/193607.bam.bai	bam bai
786	EFO-21							/nfs/cancer_trk0010/00000031/106403.bam		bam
786	EFO-21							/nfs/cancer_trk0002/00000006/106404.bam.bai	bam bai
786	EFO-27							/nfs/cancer_trk0010/00000031/106379.bam		bam
786	EFO-27							/nfs/cancer_trk0002/00000008/106380.bam.bai	bam bai
786	EJM							/nfs/cancer_trk0025/00000089/274495.bam		bam
786	EJM							/nfs/cancer_trk0005/00000017/274496.bam.bai	bam bai
786	EMC-BAC-1						/nfs/cancer_trk0013/00000046/133744.bam		bam
786	EMC-BAC-1						/nfs/cancer_trk0002/00000008/133745.bam.bai	bam bai
786	EMC-BAC-2						/nfs/cancer_trk0007/00000025/133551.bam		bam
786	EMC-BAC-2						/nfs/cancer_trk0004/00000012/133552.bam.bai	bam bai
786	EoL-1-cell						/nfs/cancer_trk0006/00000020/193608.bam		bam
786	EoL-1-cell						/nfs/cancer_trk0003/00000009/193609.bam.bai	bam bai
786	ES6							/nfs/cancer_trk0003/00000010/193626.bam		bam
786	ES6							/nfs/cancer_trk0003/00000010/193627.bam.bai	bam bai
786	ES7-OLAR-1-2uM						/nfs/cancer_trk0013/00000046/133619.bam		bam
786	ES7-OLAR-1-2uM						/nfs/cancer_trk0002/00000008/133620.bam.bai	bam bai
786	ES7-OLAR-3-2uM						/nfs/cancer_trk0013/00000045/133601.bam		bam
786	ES7-OLAR-3-2uM						/nfs/cancer_trk0002/00000008/133602.bam.bai	bam bai
786	ES8-OLAR-2-5uM						/nfs/cancer_trk0013/00000046/133603.bam		bam
786	ES8-OLAR-2-5uM						/nfs/cancer_trk0002/00000008/133604.bam.bai	bam bai
786	ES8-OLAR-3-5uM						/nfs/cancer_trk0013/00000046/133621.bam		bam
786	ES8-OLAR-3-5uM						/nfs/cancer_trk0002/00000008/133622.bam.bai	bam bai
786	ES8-OLAR-4-5uM						/nfs/cancer_trk0007/00000024/133623.bam		bam
786	ES8-OLAR-4-5uM						/nfs/cancer_trk0002/00000008/133624.bam.bai	bam bai
786	ES8-OLAR-5-5uM						/nfs/cancer_trk0007/00000024/133625.bam		bam
786	ES8-OLAR-5-5uM						/nfs/cancer_trk0002/00000008/133626.bam.bai	bam bai
786	ESO26							/nfs/cancer_trk0024/00000085/307949.bam		bam
786	ESO26							/nfs/cancer_trk0001/00000003/307950.bam.bai	bam bai
786	ESO51							/nfs/cancer_trk0013/00000046/133642.bam		bam
786	ESO51							/nfs/cancer_trk0004/00000012/133643.bam.bai	bam bai
786	ESS-1							/nfs/cancer_trk0006/00000022/193672.bam		bam
786	ESS-1							/nfs/cancer_trk0003/00000010/193673.bam.bai	bam bai
786	ETK-1							/nfs/cancer_trk0011/00000036/109456.bam		bam
786	ETK-1							/nfs/cancer_trk0002/00000008/109457.bam.bai	bam bai
786	FADU							/nfs/cancer_trk0011/00000037/106381.bam		bam
786	FADU							/nfs/cancer_trk0005/00000017/106382.bam.bai	bam bai
786	Farage							/nfs/cancer_trk0024/00000085/267252.bam		bam
786	Farage							/nfs/cancer_trk0014/00000051/267253.bam.bai	bam bai
786	FLO-1							/nfs/cancer_trk0013/00000046/133638.bam		bam
786	FLO-1							/nfs/cancer_trk0004/00000012/133639.bam.bai	bam bai
786	FTC-133							/nfs/cancer_trk0009/00000027/109458.bam		bam
786	FTC-133							/nfs/cancer_trk0002/00000008/109459.bam.bai	bam bai
786	G-292_Clone_A141B1					/nfs/cancer_trk0024/00000085/308915.bam		bam
786	G-292_Clone_A141B1					/nfs/cancer_trk0010/00000031/308916.bam.bai	bam bai
786	G-401							/nfs/cancer_trk0011/00000038/106385.bam		bam
786	G-401							/nfs/cancer_trk0002/00000006/106386.bam.bai	bam bai
786	G-402							/nfs/cancer_trk0011/00000038/106383.bam		bam
786	G-402							/nfs/cancer_trk0002/00000008/106384.bam.bai	bam bai
786	GDM-1							/nfs/cancer_trk0028/00000098/307979.bam		bam
786	GDM-1							/nfs/cancer_trk0001/00000005/307980.bam.bai	bam bai
786	GEO							/nfs/cancer_trk0054/00000208/863098.bam		bam
786	GEO							/nfs/cancer_trk0050/00000191/863099.bam.bai	bam bai
786	GI-ME-N							/nfs/cancer_trk0015/00000052/152491.bam		bam
786	GI-ME-N							/nfs/cancer_trk0007/00000025/152492.bam.bai	bam bai
786	G-MEL							/nfs/cancer_trk0006/00000020/193600.bam		bam
786	G-MEL							/nfs/cancer_trk0001/00000005/193601.bam.bai	bam bai
786	GOTO							/nfs/cancer_trk0010/00000033/108485.bam		bam
786	GOTO							/nfs/cancer_trk0010/00000033/108486.bam.bai	bam bai
786	GP5d							/nfs/cancer_trk0011/00000039/108487.bam		bam
786	GP5d							/nfs/cancer_trk0009/00000027/108488.bam.bai	bam bai
786	GRANTA-519						/nfs/cancer_trk0024/00000085/259729.bam		bam
786	GRANTA-519						/nfs/cancer_trk0014/00000051/259730.bam.bai	bam bai
786	H2731							/nfs/cancer_trk0004/00000012/127707.bam		bam
786	H2731							/nfs/cancer_trk0001/00000005/127708.bam.bai	bam bai
786	H3255							/nfs/cancer_trk0011/00000039/108463.bam		bam
786	H3255							/nfs/cancer_trk0010/00000031/108464.bam.bai	bam bai
786	HA7-EBV							/nfs/cancer_trk0011/00000036/111060.bam		bam
786	HA7-EBV							/nfs/cancer_trk0002/00000007/111061.bam.bai	bam bai
786	HAL-01							/nfs/cancer_trk0027/00000097/307995.bam		bam
786	HAL-01							/nfs/cancer_trk0001/00000005/307996.bam.bai	bam bai
786	HC-1							/nfs/cancer_trk0007/00000024/133646.bam		bam
786	HC-1							/nfs/cancer_trk0002/00000008/133647.bam.bai	bam bai
786	HCC1143							/nfs/cancer_trk0025/00000089/274487.bam		bam
786	HCC1143							/nfs/cancer_trk0005/00000017/274488.bam.bai	bam bai
786	HCC1143-BL						/nfs/cancer_trk0011/00000038/111000.bam		bam
786	HCC1143-BL						/nfs/cancer_trk0007/00000025/111001.bam.bai	bam bai
786	HCC1187-BL						/nfs/cancer_trk0014/00000048/110988.bam		bam
786	HCC1187-BL						/nfs/cancer_trk0003/00000010/110989.bam.bai	bam bai
786	HCC1395							/nfs/cancer_trk0024/00000085/267298.bam		bam
786	HCC1395							/nfs/cancer_trk0015/00000053/267299.bam.bai	bam bai
786	HCC1395-BL						/nfs/cancer_trk0011/00000038/110990.bam		bam
786	HCC1395-BL						/nfs/cancer_trk0006/00000021/110991.bam.bai	bam bai
786	HCC1419							/nfs/cancer_trk0013/00000046/133648.bam		bam
786	HCC1419							/nfs/cancer_trk0002/00000008/133649.bam.bai	bam bai
786	HCC-15							/nfs/cancer_trk0013/00000046/133628.bam		bam
786	HCC-15							/nfs/cancer_trk0002/00000008/133629.bam.bai	bam bai
786	HCC1599-BL						/nfs/cancer_trk0011/00000039/122748.bam		bam
786	HCC1599-BL						/nfs/cancer_trk0003/00000010/122749.bam.bai	bam bai
786	HCC1937-BL						/nfs/cancer_trk0011/00000038/110992.bam		bam
786	HCC1937-BL						/nfs/cancer_trk0004/00000013/110993.bam.bai	bam bai
786	HCC1954-BL						/nfs/cancer_trk0012/team78/00000040/122750.bam	bam
786	HCC1954-BL						/nfs/cancer_trk0003/00000010/122751.bam.bai	bam bai
786	HCC2157-BL						/nfs/cancer_trk0011/00000036/110994.bam		bam
786	HCC2157-BL						/nfs/cancer_trk0002/00000008/110995.bam.bai	bam bai
786	HCC2218-BL						/nfs/cancer_trk0012/team78/00000041/122752.bam	bam
786	HCC2218-BL						/nfs/cancer_trk0003/00000010/122753.bam.bai	bam bai
786	HCC2998							/nfs/cancer_trk0011/00000039/108477.bam		bam
786	HCC2998							/nfs/cancer_trk0010/00000035/108478.bam.bai	bam bai
786	HCC-33							/nfs/cancer_trk0013/00000046/133634.bam		bam
786	HCC-33							/nfs/cancer_trk0004/00000012/133635.bam.bai	bam bai
786	HCC-366							/nfs/cancer_trk0005/00000018/274459.bam		bam
786	HCC-366							/nfs/cancer_trk0004/00000016/274460.bam.bai	bam bai
786	HCC38-BL						/nfs/cancer_trk0011/00000038/110996.bam		bam
786	HCC38-BL						/nfs/cancer_trk0006/00000020/110997.bam.bai	bam bai
786	HCC-78							/nfs/cancer_trk0006/00000022/193632.bam		bam
786	HCC-78							/nfs/cancer_trk0001/00000005/193633.bam.bai	bam bai
786	HeLa							/nfs/cancer_trk0002/00000008/109464.bam		bam
786	HeLa							/nfs/cancer_trk0002/00000008/109465.bam.bai	bam bai
786	Hep-3B2-1-7						/nfs/cancer_trk0009/00000029/302261.bam		bam
786	Hep-3B2-1-7						/nfs/cancer_trk0006/00000021/302262.bam.bai	bam bai
786	Hey							/nfs/cancer_trk0003/00000010/193666.bam		bam
786	Hey							/nfs/cancer_trk0003/00000010/193667.bam.bai	bam bai
786	Hs-445							/nfs/cancer_trk0013/00000045/274469.bam		bam
786	Hs-445							/nfs/cancer_trk0005/00000017/274470.bam.bai	bam bai
786	Hs766T							/nfs/cancer_trk0013/00000046/133632.bam		bam
786	Hs766T							/nfs/cancer_trk0004/00000012/133633.bam.bai	bam bai
786	Hs939-T							/nfs/cancer_trk0004/00000013/308025.bam		bam
786	Hs939-T							/nfs/cancer_trk0001/00000005/308026.bam.bai	bam bai
786	Hs940-T							/nfs/cancer_trk0004/00000016/274432.bam		bam
786	Hs940-T							/nfs/cancer_trk0004/00000016/274433.bam.bai	bam bai
786	HSC-39							/nfs/cancer_trk0024/00000085/267266.bam		bam
786	HSC-39							/nfs/cancer_trk0015/00000052/267267.bam.bai	bam bai
786	HSC-4							/nfs/cancer_trk0006/00000022/193652.bam		bam
786	HSC-4							/nfs/cancer_trk0003/00000010/193653.bam.bai	bam bai
786	HT							/nfs/cancer_trk0025/00000089/274513.bam		bam
786	HT							/nfs/cancer_trk0005/00000017/274514.bam.bai	bam bai
786	HT-115							/nfs/cancer_trk0005/00000017/127717.bam		bam
786	HT-115							/nfs/cancer_trk0001/00000003/127718.bam.bai	bam bai
786	HT55							/nfs/cancer_trk0003/00000010/193674.bam		bam
786	HT55							/nfs/cancer_trk0003/00000010/193675.bam.bai	bam bai
786	huH-1							/nfs/cancer_trk0024/00000085/267254.bam		bam
786	huH-1							/nfs/cancer_trk0004/00000016/267255.bam.bai	bam bai
786	HUH-6-clone5						/nfs/cancer_trk0054/00000208/863100.bam		bam
786	HUH-6-clone5						/nfs/cancer_trk0050/00000191/863101.bam.bai	bam bai
786	IOSE-364-						/nfs/cancer_trk0005/00000017/274451.bam		bam
786	IOSE-364-						/nfs/cancer_trk0005/00000017/274452.bam.bai	bam bai
786	IOSE-397						/nfs/cancer_trk0005/00000018/274453.bam		bam
786	IOSE-397						/nfs/cancer_trk0004/00000016/274454.bam.bai	bam bai
786	IOSE-523-						/nfs/cancer_trk0005/00000017/274434.bam		bam
786	IOSE-523-						/nfs/cancer_trk0004/00000016/274435.bam.bai	bam bai
786	IOSE-75-16SV40						/nfs/cancer_trk0004/00000016/274436.bam		bam
786	IOSE-75-16SV40						/nfs/cancer_trk0004/00000016/274437.bam.bai	bam bai
786	J82-EBV							/nfs/cancer_trk0061/00000222/921215.bam		bam
786	J82-EBV							/nfs/cancer_trk0061/00000222/921216.bam.bai	bam bai
786	JAR							/nfs/cancer_trk0015/00000052/152493.bam		bam
786	JAR							/nfs/cancer_trk0002/00000006/152494.bam.bai	bam bai
786	JEG-3							/nfs/cancer_trk0005/00000019/193624.bam		bam
786	JEG-3							/nfs/cancer_trk0003/00000010/193625.bam.bai	bam bai
786	JEKO-1							/nfs/cancer_trk0027/00000096/308041.bam		bam
786	JEKO-1							/nfs/cancer_trk0001/00000004/308042.bam.bai	bam bai
786	JHOS-2							/nfs/cancer_trk0024/00000085/267282.bam		bam
786	JHOS-2							/nfs/cancer_trk0015/00000052/267283.bam.bai	bam bai
786	JHOS-3							/nfs/cancer_trk0024/00000085/267284.bam		bam
786	JHOS-3							/nfs/cancer_trk0003/00000009/267285.bam.bai	bam bai
786	JHOS-4							/nfs/cancer_trk0005/00000017/274438.bam		bam
786	JHOS-4							/nfs/cancer_trk0004/00000016/274439.bam.bai	bam bai
786	JHU-028							/nfs/cancer_trk0045/00000167/559357.bam		bam
786	JHU-028							/nfs/cancer_trk0045/00000167/559356.bam.bai	bam bai
786	JHU-029							/nfs/cancer_trk0045/00000167/559386.bam		bam
786	JHU-029							/nfs/cancer_trk0045/00000167/559385.bam.bai	bam bai
786	JIMT-1							/nfs/cancer_trk0045/00000167/559350.bam		bam
786	JIMT-1							/nfs/cancer_trk0045/00000167/559349.bam.bai	bam bai
786	JJN-3							/nfs/cancer_trk0010/00000035/200613.bam		bam
786	JJN-3							/nfs/cancer_trk0006/00000021/200614.bam.bai	bam bai
786	JM1							/nfs/cancer_trk0007/00000025/200615.bam		bam
786	JM1							/nfs/cancer_trk0006/00000021/200616.bam.bai	bam bai
786	JSC-1							/nfs/cancer_trk0010/00000035/200591.bam		bam
786	JSC-1							/nfs/cancer_trk0006/00000021/200592.bam.bai	bam bai
786	Jurkat							/nfs/cancer_trk0027/00000096/307999.bam		bam
786	Jurkat							/nfs/cancer_trk0001/00000005/308000.bam.bai	bam bai
786	JURL-MK1						/nfs/cancer_trk0006/00000021/200593.bam		bam
786	JURL-MK1						/nfs/cancer_trk0006/00000021/200594.bam.bai	bam bai
786	K2							/nfs/cancer_trk0045/00000167/559348.bam		bam
786	K2							/nfs/cancer_trk0045/00000167/559347.bam.bai	bam bai
786	K-562							/nfs/cancer_trk0027/00000095/307975.bam		bam
786	K-562							/nfs/cancer_trk0001/00000004/307976.bam.bai	bam bai
786	KARPAS-1106P						/nfs/cancer_trk0028/00000098/308043.bam		bam
786	KARPAS-1106P						/nfs/cancer_trk0001/00000005/308044.bam.bai	bam bai
786	KARPAS-231						/nfs/cancer_trk0006/00000021/200595.bam		bam
786	KARPAS-231						/nfs/cancer_trk0006/00000021/200596.bam.bai	bam bai
786	KARPAS-299						/nfs/cancer_trk0009/00000027/122742.bam		bam
786	KARPAS-299						/nfs/cancer_trk0003/00000010/122743.bam.bai	bam bai
786	KARPAS-620						/nfs/cancer_trk0003/00000010/193660.bam		bam
786	KARPAS-620						/nfs/cancer_trk0003/00000010/193661.bam.bai	bam bai
786	KATOIII							/nfs/cancer_trk0014/00000048/133607.bam		bam
786	KATOIII							/nfs/cancer_trk0002/00000008/133608.bam.bai	bam bai
786	KCL-22							/nfs/cancer_trk0010/00000035/200597.bam		bam
786	KCL-22							/nfs/cancer_trk0006/00000021/200598.bam.bai	bam bai
786	KMH-2							/nfs/cancer_trk0027/00000095/308027.bam		bam
786	KMH-2							/nfs/cancer_trk0001/00000003/308028.bam.bai	bam bai
786	KM-H2							/nfs/cancer_trk0010/00000033/122746.bam		bam
786	KM-H2							/nfs/cancer_trk0003/00000010/122747.bam.bai	bam bai
786	KMS-11							/nfs/cancer_trk0045/00000167/559398.bam		bam
786	KMS-11							/nfs/cancer_trk0045/00000167/559397.bam.bai	bam bai
786	KMS-12-BM						/nfs/cancer_trk0024/00000085/259735.bam		bam
786	KMS-12-BM						/nfs/cancer_trk0014/00000051/259736.bam.bai	bam bai
786	KOPN-8							/nfs/cancer_trk0010/00000035/200599.bam		bam
786	KOPN-8							/nfs/cancer_trk0006/00000021/200600.bam.bai	bam bai
786	KP-2							/nfs/cancer_trk0045/00000167/559396.bam		bam
786	KP-2							/nfs/cancer_trk0045/00000167/559395.bam.bai	bam bai
786	KP-3							/nfs/cancer_trk0004/00000012/127711.bam		bam
786	KP-3							/nfs/cancer_trk0001/00000005/127712.bam.bai	bam bai
786	KP-N-RT-BM-1						/nfs/cancer_trk0024/00000085/267314.bam		bam
786	KP-N-RT-BM-1						/nfs/cancer_trk0015/00000053/267315.bam.bai	bam bai
786	KP-N-YN							/nfs/cancer_trk0014/00000048/133589.bam		bam
786	KP-N-YN							/nfs/cancer_trk0002/00000008/133590.bam.bai	bam bai
786	KYAE-1							/nfs/cancer_trk0027/00000096/307951.bam		bam
786	KYAE-1							/nfs/cancer_trk0001/00000003/307952.bam.bai	bam bai
786	KYSE-30							/nfs/cancer_trk0050/00000191/863080.bam		bam
786	KYSE-30							/nfs/cancer_trk0050/00000191/863081.bam.bai	bam bai
786	L-1236							/nfs/cancer_trk0006/00000022/193662.bam		bam
786	L-1236							/nfs/cancer_trk0003/00000010/193663.bam.bai	bam bai
786	L542							/nfs/cancer_trk0011/00000036/111058.bam		bam
786	L542							/nfs/cancer_trk0002/00000007/111059.bam.bai	bam bai
786	LB1047-EBV						/nfs/cancer_trk0011/00000037/111064.bam		bam
786	LB1047-EBV						/nfs/cancer_trk0001/00000003/111065.bam.bai	bam bai
786	LB2241-EBV						/nfs/cancer_trk0010/00000033/110980.bam		bam
786	LB2241-EBV						/nfs/cancer_trk0001/00000003/110981.bam.bai	bam bai
786	LB2518-EBV						/nfs/cancer_trk0011/00000038/110978.bam		bam
786	LB2518-EBV						/nfs/cancer_trk0002/00000008/110979.bam.bai	bam bai
786	LB373-EBV						/nfs/cancer_trk0004/00000012/111069.bam		bam
786	LB373-EBV						/nfs/cancer_trk0001/00000003/111070.bam.bai	bam bai
786	LB647-PBL						/nfs/cancer_trk0011/00000038/110986.bam		bam
786	LB647-PBL						/nfs/cancer_trk0002/00000008/110987.bam.bai	bam bai
786	LB771-PBL						/nfs/cancer_trk0011/00000038/110984.bam		bam
786	LB771-PBL						/nfs/cancer_trk0002/00000006/110985.bam.bai	bam bai
786	LB831-EBV						/nfs/cancer_trk0011/00000038/110982.bam		bam
786	LB831-EBV						/nfs/cancer_trk0002/00000008/110983.bam.bai	bam bai
786	LB996-EBV						/nfs/cancer_trk0011/00000037/111062.bam		bam
786	LB996-EBV						/nfs/cancer_trk0002/00000007/111063.bam.bai	bam bai
786	LB996-RCC						/nfs/cancer_trk0011/00000039/108473.bam		bam
786	LB996-RCC						/nfs/cancer_trk0009/00000027/108474.bam.bai	bam bai
786	LIM1215							/nfs/cancer_trk0050/00000191/863096.bam		bam
786	LIM1215							/nfs/cancer_trk0050/00000191/863097.bam.bai	bam bai
786	LNCaP-Clone-FGC						/nfs/cancer_trk0012/team78/00000040/133557.bam	bam
786	LNCaP-Clone-FGC						/nfs/cancer_trk0002/00000008/133558.bam.bai	bam bai
786	LOU-NH91						/nfs/cancer_trk0006/00000022/193656.bam		bam
786	LOU-NH91						/nfs/cancer_trk0003/00000010/193657.bam.bai	bam bai
786	LP-1							/nfs/cancer_trk0028/00000098/307981.bam		bam
786	LP-1							/nfs/cancer_trk0001/00000005/307982.bam.bai	bam bai
786	LS1034-PBL						/nfs/cancer_trk0011/00000038/110998.bam		bam
786	LS1034-PBL						/nfs/cancer_trk0001/00000005/110999.bam.bai	bam bai
786	M00921							/nfs/cancer_trk0027/00000094/307967.bam		bam
786	M00921							/nfs/cancer_trk0001/00000005/307968.bam.bai	bam bai
786	M120327_3						/nfs/cancer_trk0045/00000167/559384.bam		bam
786	M120327_3						/nfs/cancer_trk0045/00000167/559383.bam.bai	bam bai
786	M980513							/nfs/cancer_trk0024/00000085/307969.bam		bam
786	M980513							/nfs/cancer_trk0001/00000005/307970.bam.bai	bam bai
786	MC-1010							/nfs/cancer_trk0054/00000208/863102.bam		bam
786	MC-1010							/nfs/cancer_trk0050/00000191/863103.bam.bai	bam bai
786	MCAS							/nfs/cancer_trk0050/00000191/863076.bam		bam
786	MCAS							/nfs/cancer_trk0050/00000191/863077.bam.bai	bam bai
786	MCC13							/nfs/cancer_trk0050/00000191/863090.bam		bam
786	MCC13							/nfs/cancer_trk0050/00000191/863091.bam.bai	bam bai
786	MCC26							/nfs/cancer_trk0050/00000191/863082.bam		bam
786	MCC26							/nfs/cancer_trk0050/00000191/863083.bam.bai	bam bai
786	MC-CAR							/nfs/cancer_trk0013/00000046/134778.bam		bam
786	MC-CAR							/nfs/cancer_trk0002/00000008/134779.bam.bai	bam bai
786	MDA-MB-175-VII						/nfs/cancer_trk0011/00000039/122775.bam		bam
786	MDA-MB-175-VII						/nfs/cancer_trk0003/00000010/122776.bam.bai	bam bai
786	MDA-MB-330						/nfs/cancer_trk0013/00000047/274471.bam		bam
786	MDA-MB-330						/nfs/cancer_trk0005/00000017/274472.bam.bai	bam bai
786	MDA-MB-415						/nfs/cancer_trk0025/00000089/274503.bam		bam
786	MDA-MB-415						/nfs/cancer_trk0004/00000016/274504.bam.bai	bam bai
786	MDA-MB-436						/nfs/cancer_trk0001/00000004/308021.bam		bam
786	MDA-MB-436						/nfs/cancer_trk0001/00000004/308022.bam.bai	bam bai
786	MDA-MB-468						/nfs/cancer_trk0010/00000031/122777.bam		bam
786	MDA-MB-468						/nfs/cancer_trk0003/00000010/122778.bam.bai	bam bai
786	ME-1							/nfs/cancer_trk0024/00000085/259731.bam		bam
786	ME-1							/nfs/cancer_trk0014/00000051/259732.bam.bai	bam bai
786	MEC-1							/nfs/cancer_trk0010/00000035/200617.bam		bam
786	MEC-1							/nfs/cancer_trk0006/00000022/200618.bam.bai	bam bai
786	MET-2B							/nfs/cancer_trk0025/00000089/274511.bam		bam
786	MET-2B							/nfs/cancer_trk0005/00000017/274512.bam.bai	bam bai
786	MFE-280							/nfs/cancer_trk0015/00000052/152487.bam		bam
786	MFE-280							/nfs/cancer_trk0001/00000004/152488.bam.bai	bam bai
786	MFE-296							/nfs/cancer_trk0025/00000089/274519.bam		bam
786	MFE-296							/nfs/cancer_trk0005/00000017/274520.bam.bai	bam bai
786	MFE-319							/nfs/cancer_trk0010/00000031/127678.bam		bam
786	MFE-319							/nfs/cancer_trk0003/00000010/127679.bam.bai	bam bai
786	MHH-CALL-2						/nfs/cancer_trk0005/00000017/274463.bam		bam
786	MHH-CALL-2						/nfs/cancer_trk0005/00000017/274464.bam.bai	bam bai
786	MHH-CALL-4						/nfs/cancer_trk0013/00000045/274473.bam		bam
786	MHH-CALL-4						/nfs/cancer_trk0004/00000016/274474.bam.bai	bam bai
786	MHH-ES-1						/nfs/cancer_trk0025/00000090/274521.bam		bam
786	MHH-ES-1						/nfs/cancer_trk0004/00000016/274522.bam.bai	bam bai
786	MLMA							/nfs/cancer_trk0027/00000095/307983.bam		bam
786	MLMA							/nfs/cancer_trk0001/00000005/307984.bam.bai	bam bai
786	MM1S							/nfs/cancer_trk0024/00000085/307959.bam		bam
786	MM1S							/nfs/cancer_trk0001/00000005/307960.bam.bai	bam bai
786	MOG-G-CCM						/nfs/cancer_trk0015/00000052/259737.bam		bam
